SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.1.28;July 15;2020;4:18 PM;0;A;393;A;0;A;88.4
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.1.27;July 14;2020;1:42 PM;0;A;388;A;0;A;88.3
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.1.26;July 8;2020;11:01 PM;0;A;363;A;0;A;88.3
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.1.25;July 6;2020;7:57 PM;0;A;348;A;0;A;69.1
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.1.24;July 6;2020;10:13 AM;0;A;346;A;0;A;79.5
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.1.23;July 1;2020;8:40 AM;0;A;332;A;0;A;98.5
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.1.22;June 11;2020;11:09 AM;0;A;311;A;0;A;98.4
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.1.21;June 2;2020;7:07 PM;0;A;280;A;0;A;98.2
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.1.20;May 29;2020;3:02 PM;0;A;280;A;0;A;98.2
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.1.19;May 28;2020;9:14 PM;0;A;280;A;0;A;98.2
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.1.18;May 26;2020;2:46 PM;0;A;269;A;0;A;98.1
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.1.17;May 26;2020;12:43 PM;0;A;269;A;0;A;98.1
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.1.16;May 15;2020;4:49 PM;0;A;274;A;0;A;98.1
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.1.15;May 2;2020;7:15 PM;0;A;243;A;0;A;97.9
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.1.14;April 29;2020;8:35 PM;0;A;243;A;0;A;97.9
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.1.12;March 27;2020;12:47 PM;0;A;204;A;0;A;97.5
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.1.11;March 27;2020;12:06 PM;0;A;204;A;0;A;97.5
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.1.10;March 25;2020;1:03 PM;0;A;204;A;0;A;97.5
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.1.9;March 25;2020;8:17 AM;0;A;191;A;0;A;97.4
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.1.8;March 19;2020;11:28 AM;0;A;191;A;0;A;97.4
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.1.7;March 13;2020;11:31 AM;0;A;191;A;0;A;97.4
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.1.6;March 10;2020;5:44 PM;0;A;191;A;0;A;97.4
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.1.5;March 5;2020;11:54 AM;0;A;181;A;0;A;97.2
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.1.4;February 28;2020;4:23 PM;0;A;169;A;0;A;97.1
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.1.3;January 31;2020;4:56 PM;0;A;125;A;0;A;96.2
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.1.0;December 24;2019;12:08 PM;0;A;92;A;0;A;94.4
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.0.7;December 18;2019;4:58 PM;0;A;116;A;0;A;94.7
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.0.6;December 17;2019;6:08 PM;0;A;98;A;0;A;94.7
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.0.5;December 16;2019;9:00 AM;0;A;116;A;0;A;94.7
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.0.4;December 13;2019;10:23 AM;0;A;116;A;0;A;94.7
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.0.3;December 11;2019;9:32 AM;0;A;113;A;0;A;94.7
SPD;Claudio Junior;5/8/2020;7:48:18;spd-api;1.0.2;December 5;2019;11:24 AM;0;A;92;A;0;A;94.1
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc70;August 2;2020;10:38 PM;0;A;705;A;0;A;45.2
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc69;July 24;2020;8:28 AM;0;A;652;A;0;A;47.3
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc68;July 22;2020;9:32 AM;0;A;646;A;0;A;47.5
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc67;July 22;2020;8:45 AM;0;A;648;A;0;A;47.5
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc66;July 20;2020;11:27 AM;0;A;633;A;0;A;47.9
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc65;July 16;2020;3:20 PM;0;A;633;A;0;A;46.8
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc64;July 16;2020;3:13 PM;0;A;633;A;2;C;46.8
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc63;July 15;2020;5:30 PM;0;A;633;A;2;C;45.8
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc62;July 15;2020;8:01 AM;0;A;633;A;2;C;45.8
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc61;July 10;2020;7:54 AM;0;A;642;A;0;A;45.8
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc60;July 8;2020;8:37 PM;0;A;647;A;0;A;45.9
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc59;July 8;2020;8:20 PM;0;A;647;A;0;A;45.1
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc58;July 8;2020;7:50 PM;0;A;647;A;0;A;43.5
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc57;July 8;2020;7:38 PM;0;A;647;A;8;C;43.2
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc56;July 8;2020;7:08 PM;0;A;647;A;8;C;42.3
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc55;July 8;2020;6:37 PM;0;A;647;A;8;C;38.6
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc54;July 8;2020;10:09 AM;0;A;647;A;8;C;32.6
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc53;July 8;2020;9:50 AM;0;A;647;A;8;C;32.6
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc52;July 6;2020;7:57 PM;0;A;647;A;8;C;32.6
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc51;July 3;2020;9:36 AM;0;A;596;A;8;C;33.2
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc50;July 1;2020;8:11 AM;0;A;592;A;8;C;33.2
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc49;June 22;2020;10:27 AM;0;A;574;A;7;C;33.3
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc48;June 22;2020;10:13 AM;0;A;574;A;7;C;31.8
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc47;June 19;2020;2:06 PM;0;A;574;A;7;C;27.1
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc45;June 15;2020;10:22 AM;0;A;528;A;7;C;27.9
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc44;June 11;2020;11:10 AM;0;A;526;A;7;C;28.1
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc43;June 7;2020;9:57 PM;0;A;503;A;7;C;28.4
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc42;June 2;2020;7:08 PM;0;A;503;A;7;C;0.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc41;May 29;2020;3:04 PM;0;A;503;A;7;C;0.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc40;May 28;2020;9:15 PM;0;A;504;A;7;C;0.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc39;May 26;2020;2:46 PM;0;A;499;A;7;C;0.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc38;May 26;2020;12:38 PM;0;A;499;A;7;C;0.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc37;May 16;2020;6:34 PM;0;A;504;A;8;C;0.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc36;May 15;2020;4:48 PM;0;A;504;A;8;C;0.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc35;May 6;2020;9:48 AM;0;A;469;A;7;C;0.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc34;May 4;2020;4:37 PM;0;A;469;A;7;C;0.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc33;May 3;2020;7:15 PM;0;A;466;A;7;C;0.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc32;May 2;2020;7:14 PM;0;A;446;A;6;C;0.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc31;April 29;2020;8:10 PM;0;A;426;A;6;C;0.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc30;April 28;2020;10:42 AM;0;A;395;A;6;C;0.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc29;April 28;2020;9:12 AM;0;A;396;A;5;C;0.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc28;April 15;2020;2:20 PM;0;A;299;A;5;C;0.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc27;April 14;2020;4:30 PM;0;A;299;A;5;C;0.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc26;April 13;2020;2:37 PM;0;A;293;A;5;C;0.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc25;April 7;2020;6:12 PM;0;A;284;A;5;C;0.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc24;April 3;2020;8:42 AM;0;A;283;A;5;C;0.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc23;March 17;2020;8:42 AM;0;A;249;A;5;C;0.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc22;March 13;2020;6:06 PM;0;A;249;A;5;C;0.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc21;March 13;2020;5:06 PM;0;A;250;A;5;C;0.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc20;March 13;2020;11:31 AM;0;A;250;A;5;C;0.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc19;March 10;2020;5:43 PM;0;A;239;A;7;C;0.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc17;March 5;2020;11:53 AM;0;A;191;A;5;C;0.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc16;March 4;2020;11:11 AM;0;A;165;A;5;C;0.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc15;February 28;2020;4:21 PM;0;A;163;A;5;C;0.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc14;February 27;2020;6:46 PM;0;A;162;A;5;C;0.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc13;February 21;2020;11:35 AM;0;A;138;A;6;C;0.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc12;February 18;2020;8:11 AM;0;A;135;A;5;C;0.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc11;February 14;2020;10:11 AM;0;A;130;A;2;C;34.9
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc10;February 11;2020;11:27 AM;0;A;114;A;2;C;36.9
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc9;February 10;2020;9:23 AM;0;A;105;A;2;C;37.8
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc8;January 31;2020;4:55 PM;0;A;127;A;8;D;39.6
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc7;January 31;2020;12:03 PM;0;A;127;A;10;C;39.5
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc6;January 30;2020;10:26 AM;0;A;127;A;10;C;39.6
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc5;January 28;2020;3:39 PM;0;A;127;A;10;C;35.9
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc4;January 28;2020;3:00 PM;0;A;127;A;10;C;35.9
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc3;January 28;2020;2:37 PM;0;A;127;A;10;C;35.9
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc2;January 15;2020;4:17 PM;0;A;93;A;0;A;39.2
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.1-rc1;January 14;2020;6:16 PM;0;A;95;A;0;A;39.6
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.1.0;December 24;2019;10:16 AM;0;A;168;A;0;A;46.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.0.3-rc14;December 23;2019;2:55 PM;0;A;168;A;0;A;46.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.0.3-rc13;December 23;2019;1:00 PM;0;A;193;A;3;C;46.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.0.3-rc12;December 20;2019;4:35 PM;0;A;193;A;3;C;46.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.0.3-rc11;December 20;2019;9:07 AM;0;A;189;A;3;C;46.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.0.3-rc10;December 19;2019;6:52 PM;0;A;189;A;3;C;46.0
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.0.3-rc9;December 19;2019;6:34 PM;0;A;200;A;3;C;45.7
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.0.3-rc7;December 19;2019;6:21 PM;28;A;240;A;3;C;45.7
SPD;Claudio Junior;5/8/2020;7:52:11;spd-estatico;1.0.3-rc6;December 18;2019;4:58 PM;28;A;240;A;3;C;45.5
